datetime,count
2011-01-23 11:00:00,3.8411599882884873
2011-01-23 12:00:00,4.0781067236088235
2011-01-23 13:00:00,4.092617379430372
2011-01-23 14:00:00,4.27362114615913
2011-01-23 15:00:00,4.27362114615913
2011-01-23 16:00:00,4.305655588725988
2011-01-23 17:00:00,4.263175910517772
2011-01-23 18:00:00,4.1225345180267725
2011-01-23 19:00:00,4.139934474428753
2011-01-23 20:00:00,3.944019137316805
2011-01-23 21:00:00,3.9109908325478115
2011-01-23 22:00:00,3.82973105741115
2011-01-23 23:00:00,3.7105622182019493
2011-01-24 00:00:00,3.6107045468284067
2011-01-24 01:00:00,3.494885747317738
2011-01-24 03:00:00,3.492635668042252
2011-01-24 04:00:00,3.4353188012519307
2011-01-24 05:00:00,3.4353188012519307
2011-01-24 06:00:00,3.4448029638010906
2011-01-24 07:00:00,3.494837670908956
2011-01-24 08:00:00,3.5070830811843594
2011-01-24 09:00:00,3.7088362426821764
2011-01-24 10:00:00,3.6562765426819364
2011-01-24 11:00:00,3.6073679697133354
2011-01-24 12:00:00,3.854549344685393
2011-01-24 13:00:00,3.849372229714142
2011-01-24 14:00:00,3.782600133733995
2011-01-24 15:00:00,3.8578852632564677
2011-01-24 16:00:00,3.7167260313592143
2011-01-24 17:00:00,3.5859383945244727
2011-01-24 18:00:00,3.4047411215879624
2011-01-24 19:00:00,3.5223530585706815
2011-01-24 20:00:00,3.4047411215879624
2011-01-24 21:00:00,3.3422155758789853
2011-01-24 22:00:00,3.425521835095454
2011-01-24 23:00:00,3.4517788805524394
2011-01-25 00:00:00,3.3365704264525573
2011-01-25 01:00:00,3.340671898200121
2011-01-25 02:00:00,3.2554274023467675
2011-01-25 04:00:00,3.136529768965809
2011-01-25 05:00:00,3.132678930384583
2011-01-25 06:00:00,3.1657436928533413
2011-01-25 07:00:00,3.161856987210904
2011-01-25 08:00:00,3.26020501043262
2011-01-25 09:00:00,3.53063136970141
2011-01-25 10:00:00,3.6552986861988996
2011-01-25 11:00:00,3.671691721497226
2011-01-25 12:00:00,3.838437148873474
2011-01-25 13:00:00,3.8278692405671926
2011-01-25 14:00:00,4.154534604752889
2011-01-25 15:00:00,4.267505213783304
2011-01-25 16:00:00,4.267505213783304
2011-01-25 17:00:00,4.051130836397926
2011-01-25 18:00:00,4.073475266534188
2011-01-25 19:00:00,3.614779320435766
2011-01-25 20:00:00,3.475365431449523
2011-01-25 21:00:00,3.475365431449523
2011-01-25 22:00:00,3.4800885568397244
2011-01-25 23:00:00,3.5689166607738305
2011-01-26 00:00:00,3.4517668049235586
2011-01-26 01:00:00,3.566156663832065
2011-01-26 02:00:00,3.56976621304244
2011-01-26 05:00:00,3.185424384743846
2011-01-26 06:00:00,3.185424384743846
2011-01-26 07:00:00,3.232242349938735
2011-01-26 08:00:00,3.232242349938735
2011-01-26 09:00:00,3.232242349938735
2011-01-26 10:00:00,3.114536616765483
2011-01-26 11:00:00,3.106190497104
2011-01-26 12:00:00,3.106190497104
2011-01-26 13:00:00,3.106190497104
2011-01-26 14:00:00,3.1192568372882805
2011-01-26 15:00:00,3.1369827392625886
2011-01-26 16:00:00,3.1854749773145974
2011-01-26 17:00:00,3.0902878285061823
2011-01-27 16:00:00,3.683085242188013
2011-01-27 17:00:00,3.669801309414298
2011-01-27 18:00:00,3.3438013762850605
2011-01-27 19:00:00,3.3438013762850605
2011-01-27 20:00:00,3.2175290423895944
2011-01-27 21:00:00,3.2175290423895944
2011-01-27 22:00:00,3.2175290423895944
2011-01-27 23:00:00,3.1115817789021456
2011-01-28 00:00:00,3.30210054541807
2011-01-28 01:00:00,3.30210054541807
2011-01-28 02:00:00,3.3160377011347757
2011-01-28 03:00:00,3.318174009761617
2011-01-28 05:00:00,3.1928694448866017
2011-01-28 06:00:00,3.177592225581672
2011-01-28 07:00:00,3.048206249658802
2011-01-28 08:00:00,3.048206249658802
2011-01-28 09:00:00,3.1551266495549677
2011-01-28 10:00:00,3.1617557816652484
2011-01-28 11:00:00,3.035262192590613
2011-01-28 12:00:00,3.035262192590613
2011-01-28 13:00:00,3.035262192590613
2011-01-28 14:00:00,3.346962642963593
2011-01-28 15:00:00,3.122334779621316
2011-01-28 16:00:00,3.1824284081821554
2011-01-28 17:00:00,3.2803691770792582
2011-01-28 18:00:00,3.2784524763956937
2011-01-28 19:00:00,3.3640995102143547
2011-01-28 20:00:00,3.4616311959586716
2011-01-28 21:00:00,3.3330551312068732
2011-01-28 22:00:00,3.5246312380322222
2011-01-28 23:00:00,3.5933162034253674
2011-01-29 00:00:00,3.594505120415712
2011-01-29 01:00:00,3.576283534383946
2011-01-29 02:00:00,3.5613027425821637
2011-01-29 03:00:00,3.5133994032730538
2011-01-29 04:00:00,3.3354938265306417
2011-01-29 06:00:00,3.4486489030998486
2011-01-29 07:00:00,3.5358328433914368
2011-01-29 08:00:00,3.684077683244272
2011-01-29 09:00:00,3.5936721246036676
2011-01-29 10:00:00,3.5869910615901457
2011-01-29 11:00:00,3.569828051940473
2011-01-29 12:00:00,3.707537878118141
2011-01-29 13:00:00,3.8490489240795682
2011-01-29 14:00:00,3.7227037136204393
2011-01-29 15:00:00,3.4712544796734446
2011-01-29 16:00:00,3.6793225687399937
2011-01-29 17:00:00,3.6939636229955894
2011-01-29 18:00:00,3.4444028139516596
2011-01-29 19:00:00,3.5598570967235594
2011-01-29 20:00:00,3.292615925097433
2011-01-29 21:00:00,3.292615925097433
2011-01-29 22:00:00,3.150037959326559
2011-01-29 23:00:00,3.150037959326559
2011-01-30 00:00:00,3.1282063867995813
2011-01-30 01:00:00,3.137763159077727
2011-01-30 02:00:00,3.167177211604803
2011-01-30 03:00:00,2.9086341573120444
2011-01-30 04:00:00,2.9086341573120444
2011-01-30 05:00:00,3.029850563183543
2011-01-30 07:00:00,3.029850563183543
2011-01-30 08:00:00,3.107186491949585
2011-01-30 09:00:00,3.248018357436346
2011-01-30 10:00:00,3.2782706961892916
2011-01-30 11:00:00,3.353073191879238
2011-01-30 12:00:00,4.002668471613067
2011-01-30 13:00:00,3.729004818628127
2011-01-30 14:00:00,3.7548056749871987
2011-01-30 15:00:00,3.8880346385197164
2011-01-30 16:00:00,3.8880346385197164
2011-01-30 17:00:00,3.8891464055969127
2011-01-30 18:00:00,3.607067558956651
2011-01-30 19:00:00,3.6222408626664375
2011-01-30 20:00:00,3.701299407498741
2011-01-30 21:00:00,3.55944585721859
2011-01-30 22:00:00,3.5424146456694183
2011-01-30 23:00:00,3.660282924014939
2011-01-31 00:00:00,3.5791158403543823
2011-01-31 01:00:00,3.492477739718523
2011-01-31 02:00:00,3.494727717251002
2011-01-31 03:00:00,3.494727717251002
2011-01-31 04:00:00,3.54772585793353
2011-01-31 05:00:00,3.4117580658254463
2011-01-31 06:00:00,3.2741221357014925
2011-01-31 07:00:00,3.4353112237738834
2011-01-31 08:00:00,3.5369741068927576
2011-01-31 09:00:00,3.5444055260494314
2011-01-31 10:00:00,3.524167516145042
2011-01-31 11:00:00,3.524167516145042
2011-01-31 12:00:00,3.6941125377182242
2011-01-31 13:00:00,3.587535469846279
2011-01-31 14:00:00,3.676436973981601
2011-01-31 15:00:00,3.558297758685054
2011-01-31 16:00:00,3.65169063721423
2011-01-31 17:00:00,3.524167516145042
2011-01-31 18:00:00,3.622582995042917
2011-01-31 19:00:00,3.7113558381984055
2011-01-31 20:00:00,3.63171298970995
2011-01-31 21:00:00,3.659196553193267
2011-01-31 22:00:00,3.5433923079904703
2011-01-31 23:00:00,3.465563291502726
2011-02-20 00:00:00,4.3523990912138615
2011-02-20 01:00:00,4.172678732693677
2011-02-20 02:00:00,4.225617796755486
2011-02-20 03:00:00,4.113756043315233
2011-02-20 04:00:00,4.113756043315233
2011-02-20 06:00:00,3.8994053217593465
2011-02-20 07:00:00,3.7505824637911735
2011-02-20 08:00:00,3.808618277444172
2011-02-20 09:00:00,3.9631919346890956
2011-02-20 10:00:00,4.272865665485614
2011-02-20 11:00:00,4.582959761134186
2011-02-20 12:00:00,4.471771777123912
2011-02-20 13:00:00,4.5537164558975425
2011-02-20 14:00:00,4.759152580365134
2011-02-20 15:00:00,4.7519507849206475
2011-02-20 16:00:00,4.696838390971371
2011-02-20 17:00:00,4.594205179451203
2011-02-20 18:00:00,4.568734732670073
2011-02-20 19:00:00,4.568734732670073
2011-02-20 20:00:00,4.407770719377287
2011-02-20 21:00:00,4.095697907897239
2011-02-20 22:00:00,4.019043883440742
2011-02-20 23:00:00,3.8924012907257963
2011-02-21 00:00:00,4.3651376520819785
2011-02-21 01:00:00,4.3651376520819785
2011-02-21 02:00:00,4.3651376520819785
2011-02-21 03:00:00,4.346791176961655
2011-02-21 04:00:00,4.123052425697799
2011-02-21 05:00:00,4.474892092518575
2011-02-21 06:00:00,5.134903795526263
2011-02-21 07:00:00,5.124137639635438
2011-02-21 08:00:00,3.9815402401308
2011-02-21 09:00:00,3.9731922973809892
2011-02-21 10:00:00,3.9564931507693375
2011-02-21 11:00:00,3.944762825999029
2011-02-21 12:00:00,3.7565717660612084
2011-02-21 13:00:00,3.500034577618437
2011-02-21 14:00:00,3.5414442377743574
2011-02-21 15:00:00,3.700798144372561
2011-02-21 16:00:00,3.604029193642517
2011-02-21 17:00:00,3.531433669604242
2011-02-21 18:00:00,3.189433351736727
2011-02-21 19:00:00,3.189433351736727
2011-02-21 20:00:00,3.4016353789097895
2011-02-21 21:00:00,3.519756255961629
2011-02-21 22:00:00,3.4413209075889384
2011-02-21 23:00:00,3.4413209075889384
2011-02-22 06:00:00,3.0992960161365395
2011-02-22 07:00:00,3.0992960161365395
2011-02-22 08:00:00,3.086269815869191
2011-02-22 09:00:00,3.1970772710790065
2011-02-22 10:00:00,3.211801049987738
2011-02-22 11:00:00,3.397694289040993
2011-02-22 12:00:00,3.5520868920238224
2011-02-22 13:00:00,3.6676570657945713
2011-02-22 14:00:00,3.683085242188013
2011-02-22 15:00:00,3.83763945425534
2011-02-22 16:00:00,3.75423414337913
2011-02-22 17:00:00,3.751817090275801
2011-02-22 18:00:00,3.8267035763164223
2011-02-22 19:00:00,3.8024915432815627
2011-02-22 20:00:00,3.8049412426576055
2011-02-22 21:00:00,3.820946911564299
2011-02-22 22:00:00,3.8044614090690243
2011-02-22 23:00:00,3.8044614090690243
2011-02-23 00:00:00,3.5882485827122967
2011-02-23 01:00:00,3.6906099837881805
2011-02-23 02:00:00,3.5893520841870195
2011-02-23 03:00:00,3.5722280967517857
2011-02-23 05:00:00,3.5743165491799322
2011-02-23 06:00:00,3.5743165491799322
2011-02-23 07:00:00,3.506577381810238
2011-02-23 08:00:00,3.5223530585706815
2011-02-23 09:00:00,3.6794687577691976
2011-02-23 10:00:00,3.9816093126348187
2011-02-23 11:00:00,4.019379135268649
2011-02-23 12:00:00,4.230626152301186
2011-02-23 13:00:00,4.489679086815144
2011-02-23 14:00:00,4.514607535888894
2011-02-23 15:00:00,4.654717365666086
2011-02-23 16:00:00,4.637863677019565
2011-02-23 17:00:00,4.654717365666086
2011-02-23 18:00:00,4.584668648139019
2011-02-23 19:00:00,4.34484382843238
2011-02-23 20:00:00,3.5954169847156114
2011-02-23 21:00:00,3.8714345083644326
2011-02-23 22:00:00,3.8714345083644326
2011-02-23 23:00:00,3.6954126417688875
2011-02-24 00:00:00,3.6954126417688875
2011-02-24 01:00:00,3.589195776131101
2011-02-24 02:00:00,3.4427561627211354
2011-02-24 03:00:00,3.433277635383728
2011-02-24 05:00:00,3.334595289284426
2011-02-24 06:00:00,3.332646904598019
2011-02-24 07:00:00,3.2748380449444845
2011-02-24 08:00:00,3.3897202000651747
2011-02-24 09:00:00,3.381239993639519
2011-02-24 10:00:00,3.538249995286149
2011-02-24 11:00:00,3.983301926666916
2011-02-24 12:00:00,4.173796589421924
2011-02-24 13:00:00,4.26719131632435
2011-02-24 14:00:00,4.408866540776926
2011-02-24 15:00:00,4.473236010152709
2011-02-24 16:00:00,4.1678437946205875
2011-02-24 17:00:00,3.912308763361121
2011-02-24 18:00:00,3.3467447758175917
2011-02-24 19:00:00,3.3002024938157177
2011-02-24 20:00:00,3.2452390448800603
2011-02-24 21:00:00,3.3467447758175917
2011-02-24 22:00:00,3.441596311793049
2011-02-24 23:00:00,3.1835409884152925
2011-02-25 00:00:00,3.2503422368696397
2011-02-25 01:00:00,3.0426421064868827
2011-02-25 02:00:00,3.0426421064868827
2011-02-25 03:00:00,3.1874543490677993
2011-02-25 05:00:00,3.1874543490677993
2011-02-25 06:00:00,3.292537761958286
2011-02-25 07:00:00,3.152109643392088
2011-02-25 08:00:00,3.3142527784163693
2011-02-25 09:00:00,3.3280726930649775
2011-02-25 10:00:00,3.54543555614147
2011-02-25 11:00:00,3.9660189411786684
2011-02-25 12:00:00,4.658803882490282
2011-02-25 13:00:00,4.658803882490282
2011-02-25 14:00:00,4.915422795388344
2011-02-25 15:00:00,5.004158261450216
2011-02-25 16:00:00,4.112691397388011
2011-02-25 17:00:00,4.241737248423518
2011-02-25 18:00:00,4.1299916321679895
2011-02-25 19:00:00,3.9954244097327196
2011-02-25 20:00:00,4.123778718943508
2011-02-25 21:00:00,4.018065390264474
2011-02-25 22:00:00,3.942566728650936
2011-02-25 23:00:00,3.9120692573466926
2011-02-26 00:00:00,3.836631916856062
2011-02-26 01:00:00,3.8584344694566406
2011-02-26 02:00:00,3.679355405790173
2011-02-26 03:00:00,3.7374737704437138
2011-02-26 04:00:00,3.766707162801609
2011-02-26 05:00:00,3.6543390207129223
2011-02-26 06:00:00,3.6596572256011575
2011-02-26 07:00:00,3.6729561769564727
2011-02-26 08:00:00,3.7882508169198235
2011-02-26 09:00:00,3.8985114466336603
2011-02-26 10:00:00,4.157060475458372
2011-02-26 11:00:00,4.145671330652736
2011-02-26 12:00:00,4.313207455422545
2011-02-26 13:00:00,4.446265356010503
2011-02-26 14:00:00,4.611394455777983
2011-02-26 15:00:00,4.5594997695569734
2011-02-26 16:00:00,4.293111185609079
2011-02-26 17:00:00,4.3717096403223374
2011-02-26 18:00:00,4.238092809560759
2011-02-26 19:00:00,4.12349007412659
2011-02-26 20:00:00,3.907844633163354
2011-02-26 21:00:00,3.686853472426467
2011-02-26 22:00:00,3.4633887691069978
2011-02-26 23:00:00,3.4613651311373514
2011-02-27 00:00:00,3.197402489888804
2011-02-27 01:00:00,3.1860151746245022
2011-02-27 02:00:00,3.187877833152272
2011-02-27 03:00:00,3.1966788654015836
2011-02-27 04:00:00,3.129993387191785
2011-02-27 06:00:00,3.1557118202172103
2011-02-27 07:00:00,3.129993387191785
2011-02-27 08:00:00,3.185104407476859
2011-02-27 09:00:00,3.2264530234506292
2011-02-27 10:00:00,3.377600870897748
2011-02-27 11:00:00,3.864024903791991
2011-02-27 12:00:00,4.173372120846805
2011-02-27 13:00:00,4.3327554163287845
2011-02-27 14:00:00,4.428919232740879
2011-02-27 15:00:00,4.5778140288041245
2011-02-27 16:00:00,4.6402300975583675
2011-02-27 17:00:00,4.274646799175356
2011-02-27 18:00:00,4.235199762916828
2011-02-27 19:00:00,4.19973303122588
2011-02-27 20:00:00,4.173372120846805
2011-02-27 21:00:00,3.9878000898165253
2011-02-27 22:00:00,4.055340028653403
2011-02-27 23:00:00,3.979378000234505
2011-02-28 00:00:00,3.801174368256468
2011-02-28 01:00:00,3.446606909899695
2011-02-28 03:00:00,3.266903113582119
2011-02-28 05:00:00,3.1989637341898
2011-02-28 06:00:00,3.161525598013177
2011-02-28 07:00:00,3.2473007611499005
2011-02-28 08:00:00,3.2180625174620276
2011-02-28 09:00:00,3.592812751625834
2011-02-28 10:00:00,4.2140652989042815
2011-02-28 11:00:00,4.377003540356707
2011-02-28 12:00:00,4.377003540356707
2011-02-28 13:00:00,3.5592232516409945
2011-02-28 14:00:00,3.4091136419294905
2011-02-28 15:00:00,3.4091136419294905
2011-02-28 16:00:00,3.3311666216599924
2011-02-28 17:00:00,3.3776538662426248
2011-02-28 18:00:00,3.544263998110292
2011-02-28 19:00:00,3.857129202771477
2011-02-28 20:00:00,3.857129202771477
2011-02-28 21:00:00,3.564751565420021
2011-02-28 22:00:00,3.356178256055598
2011-02-28 23:00:00,3.4629595913851943
2011-03-20 00:00:00,4.221145933076447
2011-03-20 01:00:00,4.051531137320802
2011-03-20 02:00:00,4.031515262607752
2011-03-20 03:00:00,3.8855661193212967
2011-03-20 04:00:00,3.833583420179629
2011-03-20 05:00:00,3.7294356480766293
2011-03-20 06:00:00,3.7451764544657027
2011-03-20 07:00:00,3.6771727619036696
2011-03-20 08:00:00,3.83688726486714
2011-03-20 09:00:00,3.983279268765886
2011-03-20 10:00:00,4.291342559396817
2011-03-20 11:00:00,4.399053267947867
2011-03-20 12:00:00,4.41420398932495
2011-03-20 13:00:00,4.587929045103845
2011-03-20 14:00:00,4.740253098340217
2011-03-20 15:00:00,4.744785634307547
2011-03-20 16:00:00,4.728915463143657
2011-03-20 17:00:00,4.79165225205057
2011-03-20 18:00:00,4.659411162259666
2011-03-20 19:00:00,4.368895043802929
2011-03-20 20:00:00,4.293111185609079
2011-03-20 21:00:00,4.187548035998677
2011-03-20 22:00:00,4.176077787770854
2011-03-20 23:00:00,4.121939745996368
2011-03-21 00:00:00,4.101569673394001
2011-03-21 01:00:00,3.8845274067747866
2011-03-21 02:00:00,3.851997302176525
2011-03-21 03:00:00,3.851997302176525
2011-03-21 05:00:00,3.5274333865337755
2011-03-21 06:00:00,3.7955624778283172
2011-03-21 07:00:00,3.5768297930948374
2011-03-21 08:00:00,3.487804736245585
2011-03-21 09:00:00,3.633744520823804
2011-03-21 10:00:00,3.9849865174332715
2011-03-21 11:00:00,4.127525900344399
2011-03-21 12:00:00,3.997627921336297
2011-03-21 13:00:00,4.441691756599704
2011-03-21 14:00:00,4.4990380529458935
2011-03-21 15:00:00,4.648133967353091
2011-03-21 16:00:00,4.537032414564785
2011-03-21 17:00:00,4.517963473571777
2011-03-21 18:00:00,4.254046126336434
2011-03-21 19:00:00,4.701678200519093
2011-03-21 20:00:00,4.409310931881998
2011-03-21 21:00:00,3.5331875057828825
2011-03-21 22:00:00,3.6744708229871654
2011-03-21 23:00:00,3.6056108130575684
2011-03-22 00:00:00,3.659027189153045
2011-03-22 01:00:00,3.3207560987571236
2011-03-22 02:00:00,3.4494794370386654
2011-03-22 03:00:00,3.770226289066902
2011-03-22 04:00:00,3.7984735675190096
2011-03-22 05:00:00,3.6398862633845908
2011-03-22 06:00:00,3.6094924134522155
2011-03-22 07:00:00,3.8648220932376915
2011-03-22 08:00:00,4.411583770266899
2011-03-22 09:00:00,4.514811812756779
2011-03-22 10:00:00,4.600507096019118
2011-03-22 11:00:00,4.584460504588184
2011-03-22 12:00:00,4.6868100024941795
2011-03-22 13:00:00,4.8105990017401234
2011-03-22 14:00:00,4.968113841159063
2011-03-22 15:00:00,4.895517779012281
2011-03-22 16:00:00,4.813868260323975
2011-03-22 17:00:00,4.813868260323975
2011-03-22 18:00:00,4.704245986209697
2011-03-22 19:00:00,4.571566207470357
2011-03-22 20:00:00,4.639358363374365
2011-03-22 21:00:00,4.548225366952239
2011-03-22 22:00:00,4.383831361335872
2011-03-22 23:00:00,4.383831361335872
2011-03-23 00:00:00,4.000638794578603
2011-03-23 01:00:00,3.815094500596693
2011-03-23 02:00:00,3.815094500596693
2011-03-23 03:00:00,3.7357881291283133
2011-03-23 05:00:00,3.5619769076527086
2011-03-23 06:00:00,3.503624018823196
2011-03-23 07:00:00,3.337669199302516
2011-03-23 08:00:00,3.473321529834149
2011-03-23 09:00:00,3.5947131569874458
2011-03-23 10:00:00,3.6437251662448245
2011-03-23 11:00:00,3.5056723628514153
2011-03-23 12:00:00,3.4889475924512148
2011-03-23 13:00:00,3.56504667741993
2011-03-23 14:00:00,3.5257726951744557
2011-03-23 15:00:00,3.759956178973902
2011-03-23 16:00:00,3.930374544336042
2011-03-23 17:00:00,3.930374544336042
2011-03-23 18:00:00,3.87214795732539
2011-03-23 19:00:00,3.87214795732539
2011-03-23 20:00:00,3.7617891031920254
2011-03-23 21:00:00,3.3467203077021606
2011-03-23 22:00:00,3.3398194437046134
2011-03-23 23:00:00,3.436604057080464
2011-03-24 00:00:00,3.337669199302516
2011-03-24 01:00:00,3.174569544125897
2011-03-24 02:00:00,3.1879235240704236
2011-03-24 03:00:00,3.13186818088196
2011-03-24 04:00:00,3.13186818088196
2011-03-24 05:00:00,3.2761573342221575
2011-03-24 06:00:00,3.2761573342221575
2011-03-24 07:00:00,3.195600024646995
2011-03-24 08:00:00,3.1715984508402975
2011-03-24 09:00:00,3.2459244978679043
2011-03-24 10:00:00,3.235142101232566
2011-03-24 11:00:00,3.551785111979325
2011-03-24 12:00:00,3.803124929722231
2011-03-24 13:00:00,3.8168574023131123
2011-03-24 14:00:00,3.7679424576950438
2011-03-24 15:00:00,3.7975425400892213
2011-03-24 16:00:00,3.8935467235746173
2011-03-24 17:00:00,3.7816349103936107
2011-03-24 18:00:00,3.991258451746044
2011-03-24 19:00:00,4.057989457131787
2011-03-24 20:00:00,3.847918623938775
2011-03-24 21:00:00,3.7266682954465815
2011-03-24 22:00:00,3.695460146614248
2011-03-24 23:00:00,3.643622054523584
2011-03-25 00:00:00,3.751449584237603
2011-03-25 01:00:00,3.510792355988547
2011-03-25 02:00:00,3.5087410203780336
2011-03-25 03:00:00,3.5130541324437976
2011-03-25 04:00:00,3.3803902883677392
2011-03-25 05:00:00,3.3784151459289857
2011-03-25 06:00:00,3.3762400528205267
2011-03-25 07:00:00,3.756357696174034
2011-03-25 08:00:00,3.9666759051143474
2011-03-25 09:00:00,4.046299347077964
2011-03-25 10:00:00,3.987375114643004
2011-03-25 11:00:00,4.3024384274659955
2011-03-25 12:00:00,4.400594068127422
2011-03-25 13:00:00,4.481160323838331
2011-03-25 14:00:00,4.8027645009471875
2011-03-25 15:00:00,4.717463788671184
2011-03-25 16:00:00,4.759744819028105
2011-03-25 17:00:00,4.700491071236905
2011-03-25 18:00:00,4.436949112645658
2011-03-25 19:00:00,4.6500668988757035
2011-03-25 20:00:00,4.514734060200807
2011-03-25 21:00:00,4.533789370828414
2011-03-25 22:00:00,4.541249105740198
2011-03-25 23:00:00,4.470771048440734
2011-03-26 00:00:00,4.575104609041186
2011-03-26 01:00:00,4.430578098470741
2011-03-26 02:00:00,4.1930033587515485
2011-03-26 03:00:00,4.065090624073699
2011-03-26 04:00:00,4.1930033587515485
2011-03-26 05:00:00,3.97134482855123
2011-03-26 06:00:00,3.8437289969628203
2011-03-26 07:00:00,3.97134482855123
2011-03-26 08:00:00,4.178070283762907
2011-03-26 09:00:00,4.291425260363975
2011-03-26 10:00:00,4.349936570001983
2011-03-26 11:00:00,4.467954440602431
2011-03-26 12:00:00,4.581949583524496
2011-03-26 13:00:00,4.726125877630658
2011-03-26 14:00:00,4.883038210560975
2011-03-26 15:00:00,4.9064457541720445
2011-03-26 16:00:00,5.0811960551870134
2011-03-26 17:00:00,4.980852839178184
2011-03-26 18:00:00,5.201504695347239
2011-03-26 19:00:00,4.454490148508547
2011-03-26 20:00:00,4.454490148508547
2011-03-26 21:00:00,4.402026058680055
2011-03-26 22:00:00,4.540540852902442
2011-03-26 23:00:00,4.417759586546182
2011-03-27 00:00:00,4.460967255410112
2011-03-27 01:00:00,4.125048810137979
2011-03-27 02:00:00,4.1558076358375144
2011-03-27 03:00:00,3.776262147731667
2011-03-27 04:00:00,3.6359996821653278
2011-03-27 06:00:00,3.344602918494686
2011-03-27 07:00:00,3.3286465740044178
2011-03-27 08:00:00,3.590623863385302
2011-03-27 09:00:00,3.9184201278402804
2011-03-27 10:00:00,4.032799018400908
2011-03-27 11:00:00,4.2427234265919385
2011-03-27 12:00:00,4.420605663330178
2011-03-27 13:00:00,4.521473580205556
2011-03-27 14:00:00,4.647137333766219
2011-03-27 15:00:00,4.683365204021137
2011-03-27 16:00:00,4.636956674763638
2011-03-27 17:00:00,4.801695884101482
2011-03-27 18:00:00,4.662832142227649
2011-03-27 19:00:00,4.737456824760335
2011-03-27 20:00:00,4.520381125274239
2011-03-27 21:00:00,4.349936570001983
2011-03-27 22:00:00,4.349936570001983
2011-03-27 23:00:00,4.292462382800808
2011-03-28 00:00:00,3.8613984289788474
2011-03-28 01:00:00,4.117270099563683
2011-03-28 02:00:00,4.100023154359185
2011-03-28 03:00:00,4.100023154359185
